S.No,Tower No.,Joint Box,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),,Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
293,292,,T,DC,35,291-292,266.0649561,11.01,FALSE,61.284103,"13°50'24""L",9.937777778,78.75461111,GOOD,Not Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.75461111111112 9.937777777777779, 78.7535 9.939916666666667)"
294,293,,S,DA,34,292-293,266.2034504,1.09,FALSE,62.07449,,9.939916667,78.7535,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.7535 9.939916666666667, 78.75236111111111 9.94213888888889)"
295,294,,S,DA,34,293-294,275.7423384,3.02,FALSE,62.601952,,9.942138889,78.75236111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.75236111111111 9.94213888888889, 78.75116666666666 9.944361111111112)"
296,295,,S,DA,34,294-295,278.1928975,5.41,FALSE,65.24276,,9.944361111,78.75116667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.75116666666666 9.944361111111112, 78.75002777777777 9.946583333333333)"
297,296,2W,T,DC,35,295-296,276.3904265,1.03,FALSE,68.04258,"16°33'0""L",9.946583333,78.75002778,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.75002777777777 9.946583333333333, 78.74958333333333 9.948805555555555)"
298,297,,T,DB,34,296-297,249.1566385,1.71,FALSE,69.224976,"4°35'24""R",9.948805556,78.74958333,GOOD,Available,,RIVER,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.74958333333333 9.948805555555555, 78.7491111111111 9.950555555555555)"
299,298,,S,DA,34,297-298,202.7272842,3.11,FALSE,67.836205,,9.950555556,78.74911111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.7491111111111 9.950555555555555, 78.74866666666667 9.952416666666666)"
300,299,,S,DA,34,298-299,212.3094429,0.18,FALSE,63.647545,,9.952416667,78.74866667,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.74866666666667 9.952416666666666, 78.74819444444445 9.95425)"
301,300,,S,DA,34,299-300,208.3256509,6.02,FALSE,64.813828,,9.95425,78.74819444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.74819444444445 9.95425, 78.74775 9.956083333333332)"
302,301,,S,DA,34,300-301,209.6583712,3.18,FALSE,64.776878,,9.956083333,78.74775,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.74775 9.956083333333332, 78.74727777777778 9.957944444444443)"
303,302,,T,DB,34,301-302,211.1415315,1.89,FALSE,64.06369,"0°7'12""L",9.957944444,78.74727778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.74727777777778 9.957944444444443, 78.74683333333333 9.95975)"
304,303,,T,DC,35,302-303,205.6564193,0.28,FALSE,61.68145,"24°34'48""R",9.95975,78.74683333,GOOD,Available,"11KV,LT",,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.74683333333333 9.95975, 78.74594444444445 9.960861111111111)"
305,304,,S,DA,34,303-304,157.3210871,5.21,FALSE,60.986328,,9.960861111,78.74594444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.74594444444445 9.960861111111111, 78.74458333333334 9.96261111111111)"
306,305,,S,DA,34,304-305,244.3157134,3.1,FALSE,61.238976,,9.962611111,78.74458333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.74458333333334 9.96261111111111, 78.74330555555555 9.964333333333332)"
307,306,,S,DA,34,305-306,235.1365297,6.02,FALSE,61.59285,,9.964333333,78.74330556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.74330555555555 9.964333333333332, 78.74197222222222 9.965805555555555)"
308,307,,T,DC,35,306-307,220.28777,3.11,FALSE,64.249107,"2°35'60""L",9.965805556,78.74197222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.74197222222222 9.965805555555555, 78.74158333333334 9.967666666666666)"
309,308,,S,DA,34,307-308,210.4374476,0.65,FALSE,65.012924,,9.967666667,78.74158333,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.74158333333334 9.967666666666666, 78.7401388888889 9.96975)"
310,309,,S,DA,34,308-309,279.4303425,4.11,FALSE,64.339752,,9.96975,78.74013889,GOOD,Available,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.7401388888889 9.96975, 78.73911111111111 9.971972222222222)"
311,310,,S,DA,34,309-310,271.7892017,3.28,FALSE,65.547211,,9.971972222,78.73911111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.73911111111111 9.971972222222222, 78.73825000000001 9.973777777777778)"
312,311,,S,DA,34,310-311,219.0832921,5.1,FALSE,66.851402,,9.973777778,78.73825,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.73825000000001 9.973777777777778, 78.73738888888889 9.975527777777778)"
313,312,2W,T,DB,34,311-312,215.9359799,2.42,FALSE,66.016403,"1°29'24""R",9.975527778,78.73738889,GOOD,Available,LT,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.73738888888889 9.975527777777778, 78.73686111111111 9.976583333333334)"
314,313,,S,DA,34,312-313,131.2909762,1.68,FALSE,63.798935,,9.976583333,78.73686111,GOOD,Available,"33KV,LT",ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.73686111111111 9.976583333333334, 78.736 9.978250000000001)"
315,314,,S,DA,34,313-314,205.002529,5.75,FALSE,63.684425,,9.97825,78.736,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.736 9.978250000000001, 78.73505555555556 9.980166666666667)"
316,315,,T,DC,35,314-315,236.0764505,3.1,FALSE,63.900661,"28°15'36""R",9.980166667,78.73505556,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.73505555555556 9.980166666666667, 78.73283333333333 9.98175)"
317,316,,S,DA,34,315-316,300.1863051,1.96,FALSE,63.463829,,9.98175,78.73283333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.73283333333333 9.98175, 78.73063888888889 9.98336111111111)"
318,317,,S,DA,34,316-317,300.3812665,1.11,FALSE,62.26627,,9.983361111,78.73063889,GOOD,Available,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.73063888888889 9.98336111111111, 78.72847222222222 9.984916666666665)"
319,318,,S,DA,34,317-318,293.0973314,2.21,FALSE,64.17041,,9.984916667,78.72847222,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.72847222222222 9.984916666666665, 78.72633333333333 9.986472222222222)"
320,319,,S,DA+3,37,318-319,291.0457825,3.18,FALSE,64.219223,,9.986472222,78.72633333,GOOD,Available,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.72633333333333 9.986472222222222, 78.72436111111111 9.987916666666665)"
321,320,,T,DB,34,319-320,268.4720532,0.5,FALSE,66.294151,"8°26'60""L",9.987916667,78.72436111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.72436111111111 9.987916666666665, 78.72280555555555 9.989416666666665)"
322,321,,S,DA+3,37,320-321,238.5268879,0.61,FALSE,66.50441,,9.989416667,78.72280556,GOOD,Not Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.72280555555555 9.989416666666665, 78.72130555555556 9.990972222222222)"
323,322,,S,DA,34,321-322,237.3165213,1.84,FALSE,65.048386,,9.990972222,78.72130556,GOOD,Not Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.72130555555556 9.990972222222222, 78.71975 9.992472222222222)"
324,323,,S,DA,34,322-323,239.8534233,2.96,FALSE,64.935593,,9.992472222,78.71975,GOOD,Not Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.71975 9.992472222222222, 78.71822222222222 9.994083333333332)"
325,324,,S,DA,34,323-324,243.3349938,2.07,FALSE,65.883507,,9.994083333,78.71822222,GOOD,Not Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.71822222222222 9.994083333333332, 78.71672222222223 9.99561111111111)"
326,325,2W,T,DC,35,324-325,236.2610354,2.22,FALSE,67.173943,"8°57'0""L",9.995611111,78.71672222,GOOD,Not Available,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.71672222222223 9.99561111111111, 78.7153888888889 9.997527777777776)"
327,326,,S,DA,34,325-326,258.4752404,1.07,FALSE,68.509026,,9.997527778,78.71538889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.7153888888889 9.997527777777776, 78.71408333333333 9.999444444444444)"
328,327,,S,DA,34,326-327,254.5729444,2.01,FALSE,67.165871,,9.999444444,78.71408333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.71408333333333 9.999444444444444, 78.71275 10.00136111111111)"
329,328,,S,DA,34,327-328,259.6660024,1.53,FALSE,67.409142,,10.00136111,78.71275,GOOD,Available,LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.71275 10.00136111111111, 78.71138888888889 10.003333333333334)"
330,329,,S,DA,34,328-329,263.5540586,1.12,FALSE,67.21907,,10.00333333,78.71138889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.71138888888889 10.003333333333334, 78.71013888888889 10.00525)"
331,330,,T,DC+9,44,329-330,252.576128,3.72,FALSE,66.871658,"3°52'48""L",10.00525,78.71013889,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.71013888888889 10.00525, 78.70947222222223 10.006388888888889)"
332,331,,T,DC+9,44,330-331,143.3004652,0.93,FALSE,67.221474,"0°31'12""R",10.00638889,78.70947222,GOOD,Available,,Rail way Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.70947222222223 10.006388888888889, 78.70861111111111 10.007916666666667)"
333,332,,S,DA,34,331-332,196.49743,0.82,FALSE,67.093185,,10.00791667,78.70861111,GOOD,Available,LT,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.70861111111111 10.007916666666667, 78.7076388888889 10.009583333333333)"
334,333,,S,DA,34,332-333,212.2991245,2.08,FALSE,67.286301,,10.00958333,78.70763889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.7076388888889 10.009583333333333, 78.70672222222223 10.011138888888889)"
335,334,,T,DC,35,333-334,199.9458971,1.77,FALSE,66.438995,"37°39'36""R",10.01113889,78.70672222,GOOD,Available,220KV Line - ABOVE,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.70672222222223 10.011138888888889, 78.70458333333333 10.012)"
336,335,,S,DA,34,334-335,252.6053599,1.01,FALSE,65.846863,,10.012,78.70458333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.70458333333333 10.012, 78.70241666666666 10.012805555555556)"
337,336,,S,DA,34,335-336,254.5829891,1.34,FALSE,65.736168,,10.01280556,78.70241667,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.70241666666666 10.012805555555556, 78.70033333333333 10.013638888888888)"
338,337,,S,DA,34,336-337,244.8711395,1.84,FALSE,72.054527,,10.01363889,78.70033333,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.70033333333333 10.013638888888888, 78.69825 10.014416666666667)"
339,338,2W,T,DC,35,337-338,243.849903,0.21,FALSE,71.0877,"43°19'12""L",10.01441667,78.69825,GOOD,Available,400 KV Line - ABOVE,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.69825 10.014416666666667, 78.69713888888889 10.01675)"
340,339,,S,DA,34,338-339,284.2920642,0.69,FALSE,71.000572,,10.01675,78.69713889,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.69713888888889 10.01675, 78.69611111111111 10.018861111111113)"
341,340,,S,DA,34,339-340,260.7721063,3.27,FALSE,72.694565,,10.01886111,78.69611111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.69611111111111 10.018861111111113, 78.69508333333334 10.020833333333334)"
342,341,,S,DA,34,340-341,243.1974979,0.53,FALSE,72.923714,,10.02083333,78.69508333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.69508333333334 10.020833333333334, 78.694 10.022833333333335)"
343,342,,S,DA,34,341-342,253.4023372,1.78,FALSE,73.107155,,10.02283333,78.694,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.694 10.022833333333335, 78.69297222222222 10.024861111111113)"
344,343,,T,DC,35,342-343,250.8850444,0.42,FALSE,74.25972,"23°13'48""R",10.02486111,78.69297222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.69297222222222 10.024861111111113, 78.69147222222223 10.026111111111112)"
345,344,,S,DA,34,343-344,212.6490281,2.82,FALSE,73.062004,,10.02611111,78.69147222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.69147222222223 10.026111111111112, 78.68952777777778 10.027444444444445)"
346,345,,T,DC+9,44,344-345,260.3599461,1.23,FALSE,74.331535,"13°48'36""L",10.02744444,78.68952778,GOOD,Available,220KV Karakudi - Kavanoor,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.68952777777778 10.027444444444445, 78.68900000000001 10.028055555555556)"
347,346,,T,DC+9,44,345-346,95,2.37,FALSE,73.986916,"0°13'48""R",10.02805556,78.689,GOOD,Available,66KV Karakudi- K.Koil,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.68900000000001 10.028055555555556, 78.6875 10.029722222222222)"
348,347,,T,DC+6,41,346-347,246.7100502,1.08,FALSE,72.749352,"8°20'24""L",10.02972222,78.6875,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.6875 10.029722222222222, 78.68613888888889 10.031777777777778)"
349,348,,S,DA,34,347-348,272.3035038,2.72,FALSE,72.318108,,10.03177778,78.68613889,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.68613888888889 10.031777777777778, 78.68466666666667 10.033833333333334)"
350,349,,S,DA,34,348-349,279.8854985,1.3,FALSE,75.428642,,10.03383333,78.68466667,GOOD,Available,"33KV,LT",,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.68466666666667 10.033833333333334, 78.6836388888889 10.035305555555555)"
351,350,2W,T,DC,34,349-350,198.0295793,0.34,FALSE,76.352516,"32°25'48""R",10.03530556,78.68363889,GOOD,Available,,River,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.6836388888889 10.035305555555555, 78.68375 10.038472222222222)"
352,351,,T,DC+6,41,350-351,349.3989307,1.05,FALSE,78.431503,"0°36'0""R",10.03847222,78.68375,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.68375 10.038472222222222, 78.68380555555557 10.040222222222223)"
353,352,,S,DA,34,351-352,192.4730746,2.02,FALSE,79.768707,,10.04022222,78.68380556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.68380555555557 10.040222222222223, 78.68380555555557 10.041888888888888)"
354,353,,S,DA,34,352-353,186.5730646,2.49,FALSE,80.555801,,10.04188889,78.68380556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.68380555555557 10.041888888888888, 78.68386111111111 10.043555555555555)"
355,354,,T,DC+9,44,353-354,183.6276209,0.31,FALSE,81.295815,"54°13'48""L",10.04355556,78.68386111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.68386111111111 10.043555555555555, 78.68316666666666 10.044027777777778)"
356,355,,T,DC+9,44,354-355,91.02104686,0.07,FALSE,81.402016,"13°51'0""L",10.04402778,78.68316667,GOOD,Available,"LT,110KV Karakudi - Sivagangai",,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.68316666666666 10.044027777777778, 78.68205555555556 10.04525)"
357,356,,S,DA,34,355-356,182.3129262,1.33,FALSE,82.171875,,10.04525,78.68205556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.68205555555556 10.04525, 78.68105555555556 10.04636111111111)"
358,357,,S,DA,34,356-357,165.1822345,1.82,FALSE,82.901009,,10.04636111,78.68105556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.68105555555556 10.04636111111111, 78.67963888888889 10.047944444444445)"
359,358,,S,DA,34,357-358,234.4015648,1.91,FALSE,85.172951,,10.04794444,78.67963889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.67963888888889 10.047944444444445, 78.67816666666667 10.04963888888889)"
360,359,,S,DA,34,358-359,247.4391413,0.26,FALSE,85.657608,,10.04963889,78.67816667,GOOD,Available,220KV - Down,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.67816666666667 10.04963888888889, 78.67672222222222 10.051277777777779)"
361,360,,S,DA,34,359-360,240.7685409,0.91,FALSE,86.456367,,10.05127778,78.67672222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.67672222222222 10.051277777777779, 78.67511111111112 10.053055555555556)"
362,361,,T,DC,35,360-361,263.1351292,1.45,FALSE,85.337051,"22°0'0""R",10.05305556,78.67511111,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.67511111111112 10.053055555555556, 78.67319444444445 10.054)"
363,362,,S,DA,34,361-362,237.3627975,1.66,FALSE,85.584518,,10.054,78.67319444,GOOD,Available,LT -3N,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.67319444444445 10.054, 78.67122222222223 10.054972222222222)"
364,363,,S,DA,34,362-363,238.7245582,2.4,FALSE,85.61451,,10.05497222,78.67122222,GOOD,Available,LT -2N,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.67122222222223 10.054972222222222, 78.66927777777778 10.055888888888889)"
365,364,,S,DA,34,363-364,236.5997949,2.2,FALSE,84.771286,,10.05588889,78.66927778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.66927777777778 10.055888888888889, 78.66755555555557 10.056722222222223)"
366,365,2W,T,DC,35,364-365,212.4458645,2.31,FALSE,85.20697,"41°8'60""L",10.05672222,78.66755556,GOOD,Available,LT,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.66755555555557 10.056722222222223, 78.6666388888889 10.058861111111112)"
367,366,,S,DA,34,365-366,256.4164833,3.26,FALSE,85.458755,,10.05886111,78.66663889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.6666388888889 10.058861111111112, 78.66566666666667 10.061111111111112)"
368,367,,T,DC,35,366-367,269.0179961,1.73,FALSE,85.620285,"44°40'48""R",10.06111111,78.66566667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.66566666666667 10.061111111111112, 78.66661111111112 10.06338888888889)"
369,368,,S,DA,34,367-368,273.2141584,1.12,FALSE,86.362068,,10.06338889,78.66661111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.66661111111112 10.06338888888889, 78.66741666666667 10.06538888888889)"
370,369,,S,DA,34,368-369,239.1594546,5.16,FALSE,88.224716,,10.06538889,78.66741667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.66741666666667 10.06538888888889, 78.66822222222223 10.067361111111111)"
371,370,,T,DC+9,44,369-370,234.8341224,3.8,FALSE,88.950722,"2°30'36""R",10.06736111,78.66822222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.66822222222223 10.067361111111111, 78.66858333333334 10.068333333333333)"
372,371,,T,DC+9,44,370-371,115.9873548,2.8,FALSE,91.296417,"3°16'48""L",10.06833333,78.66858333,GOOD,Available,110kV Karakudi - Thirupathur ,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.66858333333334 10.068333333333333, 78.66769444444445 10.070444444444444)"
373,372,,S,DA,34,371-372,251.6514882,0.15,FALSE,91.598236,,10.07044444,78.66769444,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.66769444444445 10.070444444444444, 78.66683333333334 10.072444444444445)"
374,373,,S,DA,34,372-373,240.9029968,1.03,FALSE,95.188362,,10.07244444,78.66683333,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.66683333333334 10.072444444444445, 78.66586111111111 10.074638888888888)"
375,374,,T,DB+3,37,373-374,266.6000367,1.63,FALSE,99.36924,"1°33'36""L",10.07463889,78.66586111,GOOD,Available,LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.66586111111111 10.074638888888888, 78.66483333333333 10.07713888888889)"
376,375,,T,DC,35,374-375,298.0383391,1.08,FALSE,101.993774,"52°35'24""R",10.07713889,78.66483333,GOOD,Available,LT,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.66483333333333 10.07713888888889, 78.66197222222223 10.077916666666667)"
377,376,,T,DC,35,375-376,324.7680394,2.03,FALSE,98.994102,"42°56'60""L",10.07791667,78.66197222,GOOD,Available,"33KV,LT,11KV",ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.66197222222223 10.077916666666667, 78.6613888888889 10.078833333333334)"
378,377,,T,DC,35,376-377,120.1780393,3.1,FALSE,98.915512,"20°53'24""R",10.07883333,78.66138889,GOOD,Available,33KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.6613888888889 10.078833333333334, 78.66175000000001 10.080805555555555)"
379,378,,S,DA,34,377-378,221.3044616,1.25,FALSE,96.983444,,10.08080556,78.66175,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.66175000000001 10.080805555555555, 78.66216666666668 10.082749999999999)"
380,379,,S,DA,34,378-379,222.7513399,1.07,FALSE,96.176491,,10.08275,78.66216667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.66216666666668 10.082749999999999, 78.66258333333334 10.084694444444445)"
381,380,,T,DC,35,379-380,218.2411286,0.52,FALSE,95.932037,"1°12'0""R",10.08469444,78.66258333,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.66258333333334 10.084694444444445, 78.66297222222222 10.08663888888889)"
382,LILO : 381,3W,T,DC,35,380-381,219.8501983,2.38,FALSE,95.673553,"72°0'36""L",10.08663889,78.66297222,GOOD,Available,,ROAD,Plain,Common tower for Alagarkoil Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.66297222222222 10.08663888888889, 78.66477777777779 10.086861111111112)"
383,382,,S,A,21,381-382,201.5675877,0.48,FALSE,94.592979,,10.08686111,78.66477778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.66477777777779 10.086861111111112, 78.66769444444445 10.087222222222223)"
384,383,,S,A,21,382-383,320.0264637,0.32,FALSE,95.512039,,10.08722222,78.66769444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.66769444444445 10.087222222222223, 78.67055555555557 10.087555555555555)"
385,384,,S,A,21,383-384,317.0415354,0.66,FALSE,96.867935,,10.08755556,78.67055556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.67055555555557 10.087555555555555, 78.67283333333334 10.087805555555557)"
386,385,,T,C,21,384-385,252.1928072,3.75,FALSE,99.29689,"25°8'24""L",10.08780556,78.67283333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.67283333333334 10.087805555555557, 78.67541666666668 10.086972222222222)"
387,386,,S,A,21,385-386,295.7740128,4.07,FALSE,100.864693,,10.08697222,78.67541667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.67541666666668 10.086972222222222, 78.67833333333334 10.085972222222223)"
388,387,,S,A+3,21,386-387,339.4639792,3.21,FALSE,104.97995,,10.08597222,78.67833333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.67833333333334 10.085972222222223, 78.68100000000001 10.08513888888889)"
389,388,,S,A,21,387-388,307.1418742,5.48,FALSE,105.022446,,10.08513889,78.681,GOOD,Available,11KV,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.68100000000001 10.08513888888889, 78.68302777777778 10.084472222222223)"
